customer_key,prefix,first_name,last_name,birth_date,marital_status,gender,email_address,annual_income,total_children,education_level,occupation,home_owner,age
28922,MR.,Brent,Ye,1975-11-13,Married,Male,brent9@adventure-works.com,60000,0,Bachelors,Professional,Y,51
28923,MR.,Roberto,Hernandez,1975-08-07,Single,Male,roberto3@adventure-works.com,70000,0,Bachelors,Professional,N,51
28924,MS.,Sydney,Washington,1976-06-27,Single,Female,sydney35@adventure-works.com,70000,0,Bachelors,Professional,N,50
28925,MR.,Warren,Lu,1976-04-03,Married,Male,warren27@adventure-works.com,70000,0,Bachelors,Professional,Y,50
28926,MR.,Danny,Schmidt,1976-05-15,Single,Male,danny21@adventure-works.com,70000,0,Bachelors,Professional,N,50
28927,MR.,Jermaine,Rana,1976-03-19,Single,Male,jermaine9@adventure-works.com,80000,0,Bachelors,Professional,Y,50
28928,MS.,Margaret,Wu,1976-06-19,Single,Female,margaret13@adventure-works.com,80000,0,Bachelors,Professional,N,50
28929,MS.,Marie,Fernandez,1975-08-12,Single,Female,marie17@adventure-works.com,70000,0,Bachelors,Professional,N,51
28930,MR.,Jarrod,Kapoor,1975-05-27,Married,Male,jarrod1@adventure-works.com,80000,0,Bachelors,Professional,Y,51
28931,MR.,Darren,Jiménez,1975-11-06,Married,Male,darren27@adventure-works.com,80000,0,Bachelors,Professional,Y,51
28932,MR.,Marshall,Ashe,1974-08-27,Married,Male,marshall42@adventure-works.com,70000,0,Bachelors,Professional,Y,52
28933,MS.,Colleen,Rai,1974-11-10,Married,Female,colleen40@adventure-works.com,70000,0,Bachelors,Professional,Y,52
28934,MR.,Ricardo,Nara,1974-10-04,Married,Male,ricardo16@adventure-works.com,70000,0,Bachelors,Professional,N,52
28935,MR.,Eddie,Johnsen,1975-06-02,Single,Male,eddie6@adventure-works.com,90000,0,Bachelors,Professional,N,51
28936,MS.,Karla,Raje,1974-12-22,Married,Female,karla15@adventure-works.com,80000,0,Bachelors,Professional,Y,52
28937,MR.,Tommy,Nath,1973-04-15,Single,Male,tommy15@adventure-works.com,80000,0,Bachelors,Professional,N,53
28938,MS.,Sarah,Moore,1974-10-04,Married,Female,sarah10@adventure-works.com,80000,0,Bachelors,Professional,Y,52
28939,MR.,Ronald,Fernandez,1974-10-16,Married,Male,ronald18@adventure-works.com,80000,0,Bachelors,Professional,N,52
28940,MS.,Kristine,Serrano,1974-08-23,Married,Female,kristine17@adventure-works.com,80000,0,Bachelors,Professional,Y,52
28941,MS.,Deanna,Moreno,1974-04-02,Single,Female,deanna32@adventure-works.com,80000,0,Bachelors,Professional,N,52
28942,MR.,Frederick,Raman,1973-02-27,Married,Male,frederick11@adventure-works.com,90000,0,Bachelors,Professional,Y,53
28943,MR.,Arthur,Martin,1973-01-15,Single,Male,arthur23@adventure-works.com,90000,0,Bachelors,Professional,N,53
28944,MS.,Whitney,Malhotra,1973-05-12,Married,Female,whitney5@adventure-works.com,90000,0,Bachelors,Professional,N,53
28945,MR.,Rafael,Lal,1972-06-03,Married,Male,rafael32@adventure-works.com,80000,0,Bachelors,Professional,Y,54
28946,MR.,John,Anderson,1972-09-25,Single,Male,john47@adventure-works.com,80000,0,Bachelors,Professional,Y,54
28947,MR.,Grant,Nath,1973-04-20,Married,Male,grant20@adventure-works.com,120000,0,Partial High School,Professional,Y,53
28948,MS.,Valerie,Ye,1973-08-06,Single,Female,valerie11@adventure-works.com,120000,0,Partial High School,Professional,N,53
28949,MR.,Lance,Ramos,1973-04-23,Single,Male,lance17@adventure-works.com,130000,4,High School,Management,Y,53
28950,MR.,Carl,Lal,1972-11-26,Single,Male,carl8@adventure-works.com,90000,0,Bachelors,Professional,Y,54
28951,MS.,Monica,Rodriguez,1972-03-25,Married,Female,monica19@adventure-works.com,90000,0,Bachelors,Professional,N,54
28952,MR.,Arturo,Huang,1972-09-17,Single,Male,arturo6@adventure-works.com,100000,0,High School,Management,N,54
28953,MS.,Trisha,Gao,1972-03-19,Single,Female,trisha9@adventure-works.com,100000,0,High School,Management,Y,54
28954,MR.,Omar,Hu,1972-12-22,Married,Male,omar19@adventure-works.com,100000,0,High School,Management,Y,54
28955,MR.,Emmanuel,Fernandez,1971-10-19,Single,Male,emmanuel14@adventure-works.com,80000,0,Bachelors,Professional,N,55
28956,MS.,Colleen,Xu,1971-04-22,Single,Female,colleen29@adventure-works.com,80000,0,Bachelors,Professional,Y,55
28957,MS.,Kate,Xu,1972-02-11,Single,Female,kate4@adventure-works.com,120000,0,Partial High School,Professional,Y,54
28958,MR.,Randy,Liang,1972-12-02,Married,Male,randy19@adventure-works.com,130000,4,High School,Management,N,54
28959,MR.,Jimmy,Ashe,1972-01-15,Married,Male,jimmy7@adventure-works.com,130000,4,High School,Management,Y,54
28960,MRS.,Jacquelyn,Vazquez,1972-03-22,Married,Female,jacquelyn15@adventure-works.com,160000,3,Partial High School,Professional,N,54
28961,MR.,Mathew,Ramos,1971-02-21,Single,Male,mathew13@adventure-works.com,100000,0,High School,Management,N,55
28962,MR.,Stanley,Lopez,1970-07-03,Single,Male,stanley18@adventure-works.com,100000,0,High School,Management,N,56
28963,MR.,Ross,Prasad,1970-09-09,Single,Male,ross9@adventure-works.com,110000,0,High School,Management,N,56
28964,MR.,Trevor,Foster,1949-06-22,Single,Male,trevor16@adventure-works.com,40000,4,High School,Professional,Y,77
28965,MRS.,Trinity,Morris,1949-08-03,Married,Female,trinity15@adventure-works.com,40000,4,High School,Professional,Y,77
28966,MRS.,Martha,Li,1949-02-18,Single,Female,martha3@adventure-works.com,40000,4,High School,Professional,N,77
28967,MRS.,Jessica,Morris,1948-02-01,Single,Female,jessica2@adventure-works.com,30000,4,High School,Professional,N,78
28968,MR.,Marcus,Morgan,1948-02-24,Single,Male,marcus89@adventure-works.com,30000,4,High School,Professional,Y,78
28969,MR.,Eduardo,Flores,1948-05-08,Married,Male,eduardo57@adventure-works.com,30000,4,High School,Professional,Y,78
28970,MRS.,Danielle,Peterson,1938-06-25,Single,Female,danielle7@adventure-works.com,60000,3,Graduate Degree,Management,Y,88
28971,MR.,Jason,Shan,1939-06-20,Single,Male,jason28@adventure-works.com,60000,3,Graduate Degree,Management,N,87
28972,MRS.,Taylor,Bennett,1939-11-10,Single,Female,taylor26@adventure-works.com,60000,3,Graduate Degree,Management,Y,87
28973,MR.,Bryan,Cooper,1939-11-19,Single,Male,bryan10@adventure-works.com,60000,3,Graduate Degree,Management,N,87
28974,MRS.,Kelly,Hayes,1939-10-07,Single,Female,kelly27@adventure-works.com,60000,3,Graduate Degree,Management,N,87
28975,MR.,Walter,Gill,1940-07-06,Married,Male,walter7@adventure-works.com,40000,4,High School,Professional,Y,86
28976,MRS.,Christina,Peterson,1940-02-09,Single,Female,christina3@adventure-works.com,60000,3,Bachelors,Management,N,86
28977,MR.,Carlos,Nelson,1940-07-25,Single,Male,carlos37@adventure-works.com,60000,3,Bachelors,Management,Y,86
28979,MR.,Matthew,Williams,1940-06-24,Married,Male,matthew8@adventure-works.com,60000,3,Bachelors,Management,Y,86
28980,MRS.,Alyssa,Watson,1940-02-13,Single,Female,alyssa43@adventure-works.com,60000,3,Bachelors,Management,N,86
28981,Unknown,Luke,Jai,1940-03-17,Single,Unknown,luke21@adventure-works.com,60000,3,Graduate Degree,Management,N,86
28982,MRS.,Sydney,Watson,1941-12-23,Single,Female,sydney19@adventure-works.com,60000,3,Bachelors,Management,N,85
28983,MR.,Sean,Lopez,1941-07-28,Single,Male,sean45@adventure-works.com,60000,4,Bachelors,Management,N,85
28984,MRS.,Katherine,Cox,1941-12-11,Married,Female,katherine14@adventure-works.com,60000,4,Bachelors,Management,Y,85
28985,MR.,Andrew,Taylor,1942-02-03,Single,Male,andrew18@adventure-works.com,50000,4,Bachelors,Management,N,84
28986,MR.,Caleb,King,1943-07-25,Married,Male,caleb47@adventure-works.com,60000,4,Bachelors,Management,N,83
28987,MRS.,Jessica,Harris,1943-06-06,Single,Female,jessica61@adventure-works.com,60000,4,Bachelors,Management,Y,83
28988,MR.,Harold,Perez,1944-02-22,Single,Male,harold18@adventure-works.com,30000,5,Partial High School,Clerical,N,82
28989,MRS.,Angela,Cox,1944-01-17,Single,Female,angela36@adventure-works.com,30000,5,Partial High School,Clerical,Y,82
28990,MRS.,Ann,Raman,1944-03-06,Single,Female,ann17@adventure-works.com,30000,5,Partial High School,Clerical,Y,82
28991,MR.,Timothy,Ward,1947-01-20,Single,Male,timothy13@adventure-works.com,40000,4,High School,Professional,Y,79
28992,MR.,Darren,Fernandez,1947-01-07,Single,Male,darren17@adventure-works.com,40000,4,High School,Professional,N,79
28993,MRS.,Destiny,Perry,1945-11-12,Married,Female,destiny56@adventure-works.com,30000,5,Partial High School,Clerical,N,81
28994,MR.,Noah,Hayes,1946-03-03,Single,Male,noah20@adventure-works.com,40000,5,High School,Professional,N,80
28995,MRS.,Alexandra,Wright,1946-09-20,Single,Female,alexandra61@adventure-works.com,40000,2,High School,Professional,Y,80
28996,MRS.,Rachel,Rivera,1947-08-09,Married,Female,rachel37@adventure-works.com,40000,2,High School,Professional,N,79
28997,MR.,Hector,Carlson,1947-11-27,Single,Male,hector16@adventure-works.com,40000,2,High School,Professional,N,79
28998,MRS.,Kristina,Rodriguez,1947-03-13,Married,Female,kristina19@adventure-works.com,40000,2,High School,Professional,Y,79
28999,Unknown,Edward,Martinez,1947-10-24,Married,Unknown,edward40@adventure-works.com,70000,2,Bachelors,Management,N,79
29000,MR.,Nathan,Baker,1947-08-22,Single,Male,nathan44@adventure-works.com,70000,2,Bachelors,Management,Y,79
29001,MR.,Carl,Nath,1947-10-18,Single,Male,carl17@adventure-works.com,70000,2,Bachelors,Management,N,79
29002,MRS.,Hannah,Walker,1948-03-23,Married,Female,hannah21@adventure-works.com,70000,2,Partial College,Professional,Y,78
29003,MRS.,Veronica,Perez,1948-04-18,Married,Female,veronica23@adventure-works.com,70000,2,Partial College,Professional,Y,78
29004,MR.,Andrew,Thomas,1948-11-24,Married,Male,andrew20@adventure-works.com,70000,4,Bachelors,Management,Y,78
29005,MR.,Cameron,Gonzales,1949-09-16,Single,Male,cameron12@adventure-works.com,60000,2,Partial College,Professional,Y,77
29006,MR.,Christian,Kumar,1949-02-25,Single,Male,christian14@adventure-works.com,60000,2,Partial College,Professional,Y,77
29007,MR.,Elijah,Perry,1949-12-26,Single,Male,elijah11@adventure-works.com,60000,2,Partial College,Professional,Y,77
29008,MR.,Andres,Luo,1949-12-02,Single,Male,andres3@adventure-works.com,60000,2,Bachelors,Management,N,77
29009,MR.,Stanley,Arun,1949-10-17,Married,Male,stanley7@adventure-works.com,60000,2,Bachelors,Management,Y,77
29010,MRS.,Jennifer,Long,1949-12-02,Single,Female,jennifer83@adventure-works.com,60000,2,Bachelors,Management,N,77
29011,MRS.,Allison,Roberts,1949-10-13,Married,Female,allison26@adventure-works.com,70000,4,Partial College,Professional,Y,77
29012,MR.,Jeremiah,Taylor,1950-01-03,Married,Male,jeremiah2@adventure-works.com,40000,2,Partial High School,Skilled Manual,Y,76
29013,MRS.,Emma,Hall,1950-05-10,Single,Female,emma23@adventure-works.com,40000,2,Partial High School,Skilled Manual,Y,76
29014,MR.,Ryan,Powell,1950-02-04,Married,Male,ryan11@adventure-works.com,60000,2,Partial College,Professional,Y,76
29015,MRS.,Trinity,Murphy,1950-02-03,Married,Female,trinity13@adventure-works.com,60000,2,Partial College,Professional,Y,76
29016,MR.,Jackson,Perez,1950-03-20,Single,Male,jackson33@adventure-works.com,60000,2,Partial College,Professional,N,76
29017,MR.,Gabriel,Long,1950-06-26,Married,Male,gabriel6@adventure-works.com,60000,2,High School,Professional,N,76
29018,MR.,Drew,Luo,1950-06-13,Married,Male,drew6@adventure-works.com,60000,2,Partial College,Professional,Y,76
29019,MR.,Isaiah,Morris,1950-06-26,Single,Male,isaiah18@adventure-works.com,70000,4,Partial College,Professional,N,76
29020,MR.,Jackson,Young,1950-01-18,Single,Male,jackson48@adventure-works.com,80000,3,Bachelors,Management,Y,76
29021,MR.,William,Clark,1951-08-18,Single,Male,william14@adventure-works.com,60000,2,High School,Professional,Y,75
29022,MRS.,Sydney,Diaz,1951-11-03,Single,Female,sydney43@adventure-works.com,60000,2,High School,Professional,Y,75
29023,MR.,Dalton,Campbell,1951-12-24,Married,Male,dalton41@adventure-works.com,60000,2,Partial College,Professional,Y,75
29024,MRS.,Deanna,Blanco,1951-09-09,Single,Female,deanna42@adventure-works.com,60000,2,Partial College,Professional,Y,75
29025,MR.,Miguel,Hayes,1951-02-03,Single,Male,miguel69@adventure-works.com,60000,2,Partial College,Professional,Y,75
29026,MRS.,Sydney,Mitchell,1952-04-25,Married,Female,sydney52@adventure-works.com,40000,2,Partial High School,Skilled Manual,N,74
29027,MR.,Jacob,Walker,1952-09-26,Single,Male,jacob19@adventure-works.com,70000,2,High School,Professional,N,74
29028,MR.,Samuel,Parker,1952-11-02,Single,Male,samuel30@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y,74
29029,MR.,Marcus,Bennett,1952-08-27,Single,Male,marcus50@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y,74
29031,MR.,Brandon,Chen,1952-06-10,Married,Male,brandon22@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y,74
29032,MRS.,Taylor,Ramirez,1952-02-10,Single,Female,taylor19@adventure-works.com,70000,2,Partial High School,Skilled Manual,N,74
29033,MRS.,Natalie,Cooper,1953-09-16,Married,Female,natalie11@adventure-works.com,60000,3,High School,Professional,N,73
29034,MR.,Jonathan,Patterson,1953-01-15,Married,Male,jonathan10@adventure-works.com,60000,3,High School,Professional,N,73
29035,MR.,Elijah,Scott,1953-08-22,Single,Male,elijah40@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y,73
29036,MRS.,Rebecca,Baker,1953-10-25,Married,Female,rebecca18@adventure-works.com,60000,3,Partial High School,Skilled Manual,Y,73
29037,MR.,Brandon,Lewis,1966-10-16,Married,Male,brandon51@adventure-works.com,60000,0,Graduate Degree,Professional,N,60
29038,MS.,Vanessa,Hughes,1966-10-23,Single,Female,vanessa12@adventure-works.com,60000,0,Graduate Degree,Professional,N,60
29039,MR.,Xavier,Hayes,1969-10-26,Single,Male,xavier63@adventure-works.com,70000,5,Graduate Degree,Professional,N,57
29040,MRS.,Colleen,Liu,1969-03-20,Single,Female,colleen4@adventure-works.com,70000,5,Graduate Degree,Professional,N,57
29041,MR.,Charles,Collins,1972-04-10,Single,Male,charles45@adventure-works.com,80000,0,Bachelors,Management,Y,54
29042,MR.,Edward,Jackson,1968-02-02,Married,Male,edward34@adventure-works.com,80000,0,Bachelors,Management,Y,58
29043,MR.,Luke,Alexander,1968-07-15,Married,Male,luke8@adventure-works.com,80000,0,Bachelors,Management,Y,58
29044,MRS.,Olivia,Wilson,1968-03-02,Single,Female,olivia6@adventure-works.com,90000,4,Bachelors,Management,Y,58
29045,MS.,Anna,Jones,1967-11-10,Single,Female,anna64@adventure-works.com,110000,0,Graduate Degree,Management,N,59
29046,MRS.,Gabriella,Richardson,1963-02-19,Single,Female,gabriella7@adventure-works.com,80000,4,Bachelors,Management,N,63
29047,MR.,Jack,Lopez,1963-06-02,Married,Male,jack48@adventure-works.com,80000,4,Bachelors,Management,Y,63
29048,MR.,William,Harris,1968-10-03,Single,Male,william9@adventure-works.com,110000,2,Bachelors,Management,N,58
29049,MS.,Kelly,Simmons,1979-09-26,Single,Female,kelly20@adventure-works.com,40000,0,High School,Skilled Manual,Y,47
29050,MR.,Jack,Russell,1979-07-22,Single,Male,jack20@adventure-works.com,40000,0,Partial College,Skilled Manual,Y,47
29051,MS.,Michele,She,1979-08-25,Single,Female,michele0@adventure-works.com,40000,0,Partial College,Skilled Manual,N,47
29052,MR.,Ian,Peterson,1979-02-04,Single,Male,ian71@adventure-works.com,40000,0,Partial College,Skilled Manual,Y,47
29053,MR.,Nelson,Gomez,1944-10-03,Single,Male,nelson1@adventure-works.com,10000,5,High School,Skilled Manual,N,82
29054,MRS.,Abby,Kapoor,1944-09-03,Married,Female,abby0@adventure-works.com,20000,3,High School,Skilled Manual,Y,82
29055,MRS.,Monica,Sai,1944-11-11,Married,Female,monica6@adventure-works.com,20000,4,High School,Skilled Manual,Y,82
29056,MS.,Angelica,Griffin,1979-03-05,Married,Female,angelica20@adventure-works.com,60000,0,Partial College,Skilled Manual,Y,47
29057,MS.,Latoya,Andersen,1978-05-09,Single,Female,latoya11@adventure-works.com,30000,0,Partial College,Skilled Manual,N,48
29058,MS.,Olivia,Reed,1978-01-03,Single,Female,olivia28@adventure-works.com,60000,0,Partial College,Skilled Manual,N,48
29059,MS.,Jocelyn,Perry,1978-06-20,Single,Female,jocelyn8@adventure-works.com,60000,0,Partial College,Skilled Manual,Y,48
29060,MR.,David,Washington,1978-04-01,Single,Male,david46@adventure-works.com,60000,0,Partial College,Skilled Manual,N,48
29061,MR.,Jaime,Kumar,1945-04-19,Single,Male,jaime31@adventure-works.com,10000,2,Partial High School,Clerical,Y,81
29062,MR.,Dennis,Liu,1945-04-21,Married,Male,dennis5@adventure-works.com,20000,4,High School,Skilled Manual,Y,81
29063,MR.,Alan,Liang,1946-08-25,Single,Male,alan20@adventure-works.com,20000,4,High School,Skilled Manual,N,80
29064,MR.,Jose,Butler,1946-12-10,Single,Male,jose8@adventure-works.com,30000,2,Partial College,Clerical,Y,80
29065,MRS.,Pamela,Rodriguez,1946-02-21,Single,Female,pamela22@adventure-works.com,30000,2,Partial College,Clerical,N,80
29066,MR.,Ricky,Suarez,1946-01-28,Married,Male,ricky20@adventure-works.com,40000,2,Bachelors,Management,Y,80
29067,MR.,Russell,Chander,1946-05-10,Married,Male,russell18@adventure-works.com,40000,2,Bachelors,Management,Y,80
29068,MRS.,Cassandra,Madan,1947-03-18,Single,Female,cassandra8@adventure-works.com,20000,4,High School,Skilled Manual,N,79
29071,MS.,Megan,Thomas,1977-11-18,Single,Female,megan14@adventure-works.com,40000,0,Bachelors,Professional,N,49
29072,MS.,Emma,Ramirez,1977-08-18,Single,Female,emma43@adventure-works.com,40000,0,Bachelors,Professional,N,49
29073,MS.,Melanie,Barnes,1977-02-19,Single,Female,melanie18@adventure-works.com,40000,0,Bachelors,Professional,N,49
29074,MS.,Joan,Long,1977-07-28,Single,Female,joan9@adventure-works.com,40000,0,Partial College,Skilled Manual,N,49
29075,MR.,Jack,Wright,1977-07-05,Single,Male,jack56@adventure-works.com,40000,0,Partial College,Skilled Manual,Y,49
29076,MS.,Megan,Miller,1977-03-04,Single,Female,megan9@adventure-works.com,60000,0,Partial College,Skilled Manual,N,49
29077,MR.,Blake,Henderson,1977-11-23,Single,Male,blake52@adventure-works.com,70000,0,Partial College,Skilled Manual,Y,49
29078,MS.,Victoria,Sanders,1977-09-27,Married,Female,victoria47@adventure-works.com,70000,0,Partial College,Skilled Manual,Y,49
29079,MR.,Brian,Rogers,1976-06-07,Married,Male,brian31@adventure-works.com,60000,0,Partial College,Skilled Manual,N,50
29080,MRS.,Yolanda,Nara,1949-07-17,Married,Female,yolanda15@adventure-works.com,20000,2,Partial High School,Clerical,Y,77
29081,MR.,Darren,Lopez,1949-03-17,Single,Male,darren18@adventure-works.com,20000,2,Partial High School,Clerical,Y,77
29082,MRS.,Sabrina,Ramos,1949-01-22,Single,Female,sabrina11@adventure-works.com,20000,2,Partial High School,Clerical,Y,77
29083,MRS.,Toni,Sullivan,1950-08-21,Single,Female,toni13@adventure-works.com,10000,2,Partial High School,Clerical,Y,76
29084,MRS.,Beth,Hernandez,1950-06-23,Single,Female,beth6@adventure-works.com,20000,2,Partial High School,Clerical,Y,76
29085,MR.,Brad,Goel,1950-11-27,Married,Male,brad20@adventure-works.com,20000,2,Partial High School,Clerical,Y,76
29086,MR.,Frank,Diaz,1950-01-13,Single,Male,frank33@adventure-works.com,20000,2,Partial High School,Clerical,N,76
29087,MR.,Steve,Ye,1950-10-16,Married,Male,steve13@adventure-works.com,20000,2,Partial High School,Clerical,Y,76
29088,MRS.,Tamara,Anand,1950-03-01,Single,Female,tamara31@adventure-works.com,20000,2,Partial High School,Clerical,Y,76
29089,MR.,Noah,Henderson,1980-01-13,Single,Male,noah1@adventure-works.com,40000,0,Bachelors,Professional,Y,46
29090,MRS.,Lacey,Ye,1952-08-21,Married,Female,lacey22@adventure-works.com,20000,2,Partial High School,Clerical,N,74
29091,MRS.,Mallory,Hernandez,1952-10-12,Married,Female,mallory11@adventure-works.com,20000,2,Partial High School,Clerical,Y,74
29092,MR.,Jessie,Ma,1952-11-26,Single,Male,jessie20@adventure-works.com,20000,2,Partial High School,Clerical,N,74
29093,MR.,Erik,Blanco,1952-10-05,Married,Male,erik16@adventure-works.com,20000,2,Partial High School,Clerical,Y,74
29094,MR.,Jessie,He,1952-06-26,Married,Male,jessie23@adventure-works.com,30000,3,High School,Skilled Manual,Y,74
29095,MR.,Jaime,Jimenez,1952-03-28,Married,Male,jaime47@adventure-works.com,30000,3,High School,Skilled Manual,N,74
29096,MRS.,Margaret,Stewart,1953-02-10,Married,Female,margaret6@adventure-works.com,40000,2,Partial College,Skilled Manual,Y,73
29097,MRS.,Bonnie,Beck,1953-12-10,Single,Female,bonnie26@adventure-works.com,40000,2,Partial College,Skilled Manual,Y,73
29098,MR.,Jimmy,Gill,1953-04-10,Married,Male,jimmy17@adventure-works.com,40000,2,Partial College,Skilled Manual,N,73
29099,MR.,Tony,Shen,1953-07-12,Married,Male,tony5@adventure-works.com,40000,2,Partial College,Skilled Manual,Y,73
29100,MRS.,Vanessa,Diaz,1954-01-19,Single,Female,vanessa22@adventure-works.com,40000,3,Partial High School,Clerical,Y,72
29101,MRS.,Monique,Rubio,1954-06-08,Single,Female,monique17@adventure-works.com,40000,3,Partial High School,Clerical,Y,72
29102,MRS.,Marie,Mehta,1955-03-25,Single,Female,marie15@adventure-works.com,80000,2,Partial College,Skilled Manual,N,71
29103,MR.,Karl,Raji,1955-11-08,Married,Male,karl21@adventure-works.com,80000,2,Partial College,Skilled Manual,Y,71
29104,MR.,Nathan,Zhang,1975-07-16,Married,Male,nathan20@adventure-works.com,40000,0,Partial College,Skilled Manual,N,51
29106,MR.,Calvin,Beck,1975-03-07,Single,Male,calvin19@adventure-works.com,40000,0,High School,Skilled Manual,N,51
29107,MS.,Tonya,Luo,1975-04-17,Single,Female,tonya6@adventure-works.com,40000,0,High School,Skilled Manual,Y,51
29108,MR.,Seth,Evans,1975-06-22,Single,Male,seth45@adventure-works.com,60000,0,Partial College,Skilled Manual,N,51
29109,MS.,Elizabeth,Miller,1974-07-17,Married,Female,elizabeth10@adventure-works.com,50000,0,High School,Skilled Manual,Y,52
29110,MS.,Sydney,Smith,1973-04-11,Single,Female,sydney64@adventure-works.com,60000,0,Partial College,Skilled Manual,Y,53
29111,MR.,Dale,Anand,1973-11-25,Single,Male,dale20@adventure-works.com,70000,0,Partial College,Professional,N,53
29112,MR.,Edward,Powell,1976-06-24,Single,Male,edward57@adventure-works.com,60000,0,Partial College,Professional,N,50
29113,MRS.,Alícia,Anand,1956-05-26,Single,Female,alícia18@adventure-works.com,80000,2,High School,Skilled Manual,N,70
29114,MR.,Levi,Raman,1956-09-19,Married,Male,levi11@adventure-works.com,80000,2,High School,Skilled Manual,Y,70
29115,MRS.,Jacquelyn,Munoz,1957-02-08,Married,Female,jacquelyn7@adventure-works.com,70000,2,High School,Skilled Manual,Y,69
29116,MRS.,Janelle,Patel,1958-05-08,Married,Female,janelle3@adventure-works.com,100000,1,Bachelors,Management,Y,68
29117,MR.,Glenn,She,1958-02-04,Single,Male,glenn24@adventure-works.com,100000,1,Bachelors,Management,N,68
29118,MR.,Noah,Griffin,1958-02-06,Single,Male,noah18@adventure-works.com,100000,1,Bachelors,Management,N,68
29119,MR.,Lee,Oliver,1958-10-13,Single,Male,lee20@adventure-works.com,100000,1,Bachelors,Management,N,68
29120,MRS.,Kaitlyn,Brown,1958-03-23,Single,Female,kaitlyn27@adventure-works.com,100000,1,Bachelors,Management,Y,68
29121,MRS.,Julie,Luo,1959-03-16,Single,Female,julie10@adventure-works.com,100000,1,Bachelors,Management,Y,67
29122,MR.,Shannon,Munoz,1959-03-05,Married,Male,shannon28@adventure-works.com,100000,1,Bachelors,Management,Y,67
29123,MRS.,Tonya,Goel,1959-12-20,Married,Female,tonya19@adventure-works.com,100000,1,Bachelors,Management,Y,67
29124,MR.,Angel,Edwards,1974-01-14,Married,Male,angel23@adventure-works.com,50000,0,High School,Professional,Y,52
29125,MS.,Andrea,Reed,1974-12-10,Married,Female,andrea20@adventure-works.com,60000,0,Partial College,Professional,Y,52
29126,MS.,Chloe,Cox,1974-09-26,Single,Female,chloe56@adventure-works.com,60000,0,Partial College,Professional,N,52
29127,MR.,Bryan,Murphy,1966-11-19,Married,Male,bryan15@adventure-works.com,120000,2,Bachelors,Management,Y,60
29128,MS.,Alyssa,Reed,1966-09-14,Married,Female,alyssa28@adventure-works.com,130000,0,Graduate Degree,Management,Y,60
29129,MR.,Timothy,Watson,1966-03-01,Married,Male,timothy2@adventure-works.com,130000,1,Graduate Degree,Management,Y,60
29130,MRS.,Hannah,Washington,1957-09-22,Married,Female,hannah35@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y,69
29131,MR.,Brandon,Coleman,1964-05-16,Single,Male,brandon3@adventure-works.com,40000,0,Bachelors,Professional,N,62
29132,MS.,Brianna,Cook,1964-06-16,Single,Female,brianna29@adventure-works.com,40000,0,Bachelors,Professional,Y,62
29133,MRS.,Sydney,King,1964-03-17,Single,Female,sydney60@adventure-works.com,60000,4,Bachelors,Skilled Manual,N,62
29134,MR.,Pedro,Dominguez,1964-03-16,Married,Male,pedro33@adventure-works.com,60000,4,Bachelors,Skilled Manual,N,62
29135,MR.,Adam,Allen,1964-10-04,Married,Male,adam52@adventure-works.com,60000,4,Bachelors,Skilled Manual,Y,62
29136,Unknown,Caroline,Bryant,1964-05-08,Married,Unknown,caroline19@adventure-works.com,60000,4,Bachelors,Skilled Manual,Y,62
29137,MR.,Jack,Allen,1963-07-20,Married,Male,jack58@adventure-works.com,70000,4,Bachelors,Skilled Manual,Y,63
29139,MRS.,Riley,Coleman,1968-08-22,Single,Female,riley4@adventure-works.com,60000,2,Graduate Degree,Professional,N,58
29140,MR.,Richard,Ward,1963-11-28,Single,Male,richard84@adventure-works.com,60000,3,Graduate Degree,Professional,Y,63
29141,MRS.,Suzanne,Wang,1962-07-17,Single,Female,suzanne2@adventure-works.com,60000,1,Bachelors,Professional,N,64
29142,MRS.,Ashley,Smith,1962-05-24,Married,Female,ashley0@adventure-works.com,60000,1,Bachelors,Professional,Y,64
29143,MRS.,Grace,Jenkins,1962-03-16,Single,Female,grace54@adventure-works.com,60000,1,Bachelors,Professional,N,64
29144,MR.,Brandon,Zhang,1962-02-11,Married,Male,brandon20@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,64
29145,MRS.,Shelby,Gray,1962-08-10,Married,Female,shelby6@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,64
29146,MR.,Ian,Henderson,1962-10-08,Married,Male,ian45@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,64
29147,MRS.,Mary,Roberts,1961-02-14,Single,Female,mary17@adventure-works.com,40000,4,High School,Skilled Manual,N,65
29148,MRS.,Gabriella,Murphy,1961-11-13,Single,Female,gabriella13@adventure-works.com,40000,4,High School,Skilled Manual,Y,65
29149,MRS.,Ariana,Bell,1961-08-20,Married,Female,ariana12@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,65
29150,MR.,Wyatt,Griffin,1961-07-12,Married,Male,wyatt49@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,65
29151,MRS.,Caroline,Long,1961-03-23,Married,Female,caroline10@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,65
